,exchange,symbol,base,quote,contract_type,margin_asset,settle_asset,linear_inverse,status,funding_interval_h,raw
210,binance,MYXUSDT,MYX,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""MYXUSDT"", ""pair"": ""MYXUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1750249800000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""MYX"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 7, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""DeFi""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.020000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""filterType"": ""PRICE_FILTER"", ""maxPrice"": ""200"", ""minPrice"": ""0.0010000"", ""tickSize"": ""0.0010000""}, {""minQty"": ""1"", ""maxQty"": ""2000000"", ""filterType"": ""LOT_SIZE"", ""stepSize"": ""1""}, {""filterType"": ""MARKET_LOT_SIZE"", ""maxQty"": ""300000"", ""minQty"": ""1"", ""stepSize"": ""1""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""filterType"": ""PERCENT_PRICE"", ""multiplierDecimal"": ""4"", ""multiplierDown"": ""0.8500"", ""multiplierUp"": ""1.1500""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
211,binance,NEARUSDC,NEAR,USDC,perpetual,USDC,USDC,linear,trading,8,"{""symbol"": ""NEARUSDC"", ""pair"": ""NEARUSDC"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1712819700000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NEAR"", ""quoteAsset"": ""USDC"", ""marginAsset"": ""USDC"", ""pricePrecision"": 4, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""USDC""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.10"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""minPrice"": ""0.0010"", ""tickSize"": ""0.0010"", ""maxPrice"": ""2000"", ""filterType"": ""PRICE_FILTER""}, {""filterType"": ""LOT_SIZE"", ""stepSize"": ""1"", ""maxQty"": ""10000000"", ""minQty"": ""1""}, {""minQty"": ""1"", ""filterType"": ""MARKET_LOT_SIZE"", ""stepSize"": ""1"", ""maxQty"": ""110000""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""limit"": 10, ""filterType"": ""MAX_NUM_ALGO_ORDERS""}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""filterType"": ""PERCENT_PRICE"", ""multiplierUp"": ""1.1000"", ""multiplierDown"": ""0.9000"", ""multiplierDecimal"": ""4""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
212,binance,NEARUSDT,NEAR,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NEARUSDT"", ""pair"": ""NEARUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1569398400000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NEAR"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 4, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Layer-1""], ""triggerProtect"": ""0.1000"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.10"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""tickSize"": ""0.0010"", ""minPrice"": ""0.0480"", ""filterType"": ""PRICE_FILTER"", ""maxPrice"": ""1000""}, {""stepSize"": ""1"", ""maxQty"": ""10000000"", ""filterType"": ""LOT_SIZE"", ""minQty"": ""1""}, {""minQty"": ""1"", ""maxQty"": ""110000"", ""stepSize"": ""1"", ""filterType"": ""MARKET_LOT_SIZE""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""multiplierDecimal"": ""4"", ""multiplierDown"": ""0.9000"", ""multiplierUp"": ""1.1000"", ""filterType"": ""PERCENT_PRICE""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
213,binance,NEIROUSDT,NEIRO,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NEIROUSDT"", ""pair"": ""NEIROUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1726486200000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NEIRO"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 8, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Meme""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""tickSize"": ""0.00000010"", ""filterType"": ""PRICE_FILTER"", ""maxPrice"": ""200"", ""minPrice"": ""0.00000010""}, {""maxQty"": ""4000000000"", ""stepSize"": ""1"", ""minQty"": ""1"", ""filterType"": ""LOT_SIZE""}, {""minQty"": ""1"", ""filterType"": ""MARKET_LOT_SIZE"", ""maxQty"": ""400000000"", ""stepSize"": ""1""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500"", ""multiplierDecimal"": ""4"", ""filterType"": ""PERCENT_PRICE""}, {""positionControlSide"": ""NONE"", ""filterType"": ""POSITION_RISK_CONTROL""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
214,binance,NEOUSDT,NEO,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NEOUSDT"", ""pair"": ""NEOUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1569398400000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NEO"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 3, ""quantityPrecision"": 2, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Layer-1""], ""triggerProtect"": ""0.0500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.05"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""maxPrice"": ""100000"", ""tickSize"": ""0.001"", ""minPrice"": ""0.001"", ""filterType"": ""PRICE_FILTER""}, {""minQty"": ""0.01"", ""stepSize"": ""0.01"", ""filterType"": ""LOT_SIZE"", ""maxQty"": ""200000""}, {""stepSize"": ""0.01"", ""filterType"": ""MARKET_LOT_SIZE"", ""maxQty"": ""20000"", ""minQty"": ""0.01""}, {""limit"": 200, ""filterType"": ""MAX_NUM_ORDERS""}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""multiplierUp"": ""1.0500"", ""multiplierDown"": ""0.9500"", ""multiplierDecimal"": ""4"", ""filterType"": ""PERCENT_PRICE""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
215,binance,NEWTUSDT,NEWT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NEWTUSDT"", ""pair"": ""NEWTUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1750343400000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NEWT"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 7, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Meme""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.0001000"", ""tickSize"": ""0.0001000"", ""maxPrice"": ""200""}, {""maxQty"": ""5000000"", ""filterType"": ""LOT_SIZE"", ""minQty"": ""1"", ""stepSize"": ""1""}, {""maxQty"": ""500000"", ""stepSize"": ""1"", ""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""1""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""filterType"": ""PERCENT_PRICE"", ""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500"", ""multiplierDecimal"": ""4""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
216,binance,NFPUSDT,NFP,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NFPUSDT"", ""pair"": ""NFPUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1703680200000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NFP"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 7, ""quantityPrecision"": 1, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""AI""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""tickSize"": ""0.0000100"", ""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.0001000"", ""maxPrice"": ""1000""}, {""maxQty"": ""15000000"", ""stepSize"": ""0.1"", ""filterType"": ""LOT_SIZE"", ""minQty"": ""0.1""}, {""maxQty"": ""1500000"", ""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.1"", ""stepSize"": ""0.1""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500"", ""filterType"": ""PERCENT_PRICE"", ""multiplierDecimal"": ""4""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
217,binance,NILUSDT,NIL,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NILUSDT"", ""pair"": ""NILUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1742821200000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NIL"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 6, ""quantityPrecision"": 1, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""AI""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""tickSize"": ""0.000100"", ""maxPrice"": ""200"", ""minPrice"": ""0.000100"", ""filterType"": ""PRICE_FILTER""}, {""maxQty"": ""3000000"", ""stepSize"": ""0.1"", ""minQty"": ""0.1"", ""filterType"": ""LOT_SIZE""}, {""stepSize"": ""0.1"", ""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""0.1"", ""maxQty"": ""300000""}, {""limit"": 200, ""filterType"": ""MAX_NUM_ORDERS""}, {""limit"": 10, ""filterType"": ""MAX_NUM_ALGO_ORDERS""}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""multiplierDecimal"": ""4"", ""multiplierDown"": ""0.8500"", ""filterType"": ""PERCENT_PRICE"", ""multiplierUp"": ""1.1500""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
218,binance,NMRUSDT,NMR,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NMRUSDT"", ""pair"": ""NMRUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1687435200000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NMR"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 6, ""quantityPrecision"": 1, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""AI""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""maxPrice"": ""2000"", ""tickSize"": ""0.001000"", ""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.010000""}, {""stepSize"": ""0.1"", ""minQty"": ""0.1"", ""filterType"": ""LOT_SIZE"", ""maxQty"": ""1000000""}, {""minQty"": ""0.1"", ""filterType"": ""MARKET_LOT_SIZE"", ""stepSize"": ""0.1"", ""maxQty"": ""10000""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""filterType"": ""PERCENT_PRICE"", ""multiplierDecimal"": ""4"", ""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500""}, {""positionControlSide"": ""NONE"", ""filterType"": ""POSITION_RISK_CONTROL""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
219,binance,NOTUSDT,NOT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NOTUSDT"", ""pair"": ""NOTUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1715868000000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NOT"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 7, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Gaming""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""filterType"": ""PRICE_FILTER"", ""maxPrice"": ""200"", ""minPrice"": ""0.0000001"", ""tickSize"": ""0.0000001""}, {""maxQty"": ""900000000"", ""minQty"": ""1"", ""filterType"": ""LOT_SIZE"", ""stepSize"": ""1""}, {""filterType"": ""MARKET_LOT_SIZE"", ""minQty"": ""1"", ""stepSize"": ""1"", ""maxQty"": ""90000000""}, {""limit"": 200, ""filterType"": ""MAX_NUM_ORDERS""}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""multiplierDown"": ""0.8500"", ""multiplierUp"": ""1.1500"", ""multiplierDecimal"": ""4"", ""filterType"": ""PERCENT_PRICE""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
220,binance,NTRNUSDT,NTRN,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NTRNUSDT"", ""pair"": ""NTRNUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1699963200000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NTRN"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 6, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Layer-1""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""filterType"": ""PRICE_FILTER"", ""maxPrice"": ""200"", ""minPrice"": ""0.000100"", ""tickSize"": ""0.000010""}, {""filterType"": ""LOT_SIZE"", ""stepSize"": ""1"", ""minQty"": ""1"", ""maxQty"": ""20000000""}, {""maxQty"": ""2000000"", ""stepSize"": ""1"", ""minQty"": ""1"", ""filterType"": ""MARKET_LOT_SIZE""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""limit"": 10, ""filterType"": ""MAX_NUM_ALGO_ORDERS""}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""multiplierDecimal"": ""4"", ""filterType"": ""PERCENT_PRICE"", ""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
221,binance,NXPCUSDT,NXPC,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""NXPCUSDT"", ""pair"": ""NXPCUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1747290600000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""NXPC"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 7, ""quantityPrecision"": 0, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [""Gaming""], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""maxPrice"": ""200"", ""tickSize"": ""0.0001000"", ""filterType"": ""PRICE_FILTER"", ""minPrice"": ""0.0001000""}, {""maxQty"": ""2000000"", ""stepSize"": ""1"", ""filterType"": ""LOT_SIZE"", ""minQty"": ""1""}, {""stepSize"": ""1"", ""minQty"": ""1"", ""maxQty"": ""200000"", ""filterType"": ""MARKET_LOT_SIZE""}, {""filterType"": ""MAX_NUM_ORDERS"", ""limit"": 200}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""notional"": ""5"", ""filterType"": ""MIN_NOTIONAL""}, {""multiplierUp"": ""1.1500"", ""multiplierDecimal"": ""4"", ""filterType"": ""PERCENT_PRICE"", ""multiplierDown"": ""0.8500""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
222,binance,OGUSDT,OG,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""OGUSDT"", ""pair"": ""OGUSDT"", ""contractType"": ""PERPETUAL"", ""deliveryDate"": 4133404800000, ""onboardDate"": 1747040400000, ""status"": ""TRADING"", ""maintMarginPercent"": ""2.5000"", ""requiredMarginPercent"": ""5.0000"", ""baseAsset"": ""OG"", ""quoteAsset"": ""USDT"", ""marginAsset"": ""USDT"", ""pricePrecision"": 6, ""quantityPrecision"": 1, ""baseAssetPrecision"": 8, ""quotePrecision"": 8, ""underlyingType"": ""COIN"", ""underlyingSubType"": [], ""triggerProtect"": ""0.1500"", ""liquidationFee"": ""0.015000"", ""marketTakeBound"": ""0.15"", ""maxMoveOrderLimit"": 10000, ""filters"": [{""minPrice"": ""0.001000"", ""tickSize"": ""0.001000"", ""maxPrice"": ""2000"", ""filterType"": ""PRICE_FILTER""}, {""minQty"": ""0.1"", ""filterType"": ""LOT_SIZE"", ""maxQty"": ""300000"", ""stepSize"": ""0.1""}, {""minQty"": ""0.1"", ""filterType"": ""MARKET_LOT_SIZE"", ""stepSize"": ""0.1"", ""maxQty"": ""15000""}, {""limit"": 200, ""filterType"": ""MAX_NUM_ORDERS""}, {""filterType"": ""MAX_NUM_ALGO_ORDERS"", ""limit"": 10}, {""filterType"": ""MIN_NOTIONAL"", ""notional"": ""5""}, {""filterType"": ""PERCENT_PRICE"", ""multiplierDecimal"": ""4"", ""multiplierUp"": ""1.1500"", ""multiplierDown"": ""0.8500""}, {""filterType"": ""POSITION_RISK_CONTROL"", ""positionControlSide"": ""NONE""}], ""orderTypes"": [""LIMIT"", ""MARKET"", ""STOP"", ""STOP_MARKET"", ""TAKE_PROFIT"", ""TAKE_PROFIT_MARKET"", ""TRAILING_STOP_MARKET""], ""timeInForce"": [""GTC"", ""IOC"", ""FOK"", ""GTX"", ""GTD""], ""permissionSets"": [""GRID"", ""COPY"", ""DCA""]}"
